JeffCoFacilityID,UniqueID,SchoolName,SystemCategory,AssetType,PriorityScore,ConditionSource,ReplacementCost
757,,West Jefferson Reservoir Pump House,04_campus upgrade,"Front of school branding, landscape upgrades",,,
757,,West Jefferson Reservoir Pump House,04_campus upgrade,Furniture upgrades,,,
757,,West Jefferson Reservoir Pump House,04_campus upgrade,Improve drop-off / pick-up zone,,,
757,,West Jefferson Reservoir Pump House,04_campus upgrade,New outdoor classroom,,,
757,,West Jefferson Reservoir Pump House,04_campus upgrade,Playground replacement (ages 2-5),,,
757,,West Jefferson Reservoir Pump House,04_campus upgrade,Playground replacement (ages 5-12),,,
757,,West Jefferson Reservoir Pump House,04_campus upgrade,Resurface asphalt,,,
757,,West Jefferson Reservoir Pump House,04_campus upgrade,Resurface concrete,,,
757,,West Jefferson Reservoir Pump House,04_campus upgrade,Artificial turf field replacement and track resurfacing - HS,,,
757,,West Jefferson Reservoir Pump House,05_Modernization,Modernize admin,,,
757,,West Jefferson Reservoir Pump House,05_Modernization,Modernize classrooms,,,
757,,West Jefferson Reservoir Pump House,05_Modernization,Modernize gym / assembly space,,,
757,,West Jefferson Reservoir Pump House,05_Modernization,Modernize kitchen,,,
757,,West Jefferson Reservoir Pump House,05_Modernization,Modernize cafeteria,,,
757,,West Jefferson Reservoir Pump House,05_Modernization,Modernize multipurpose room,,,
757,,West Jefferson Reservoir Pump House,05_Modernization,Heavily modernize restrooms,,,
757,,West Jefferson Reservoir Pump House,05_Modernization,Heavily modernize STEM / CTE / specialized labs (MS/HS),,,
757,,West Jefferson Reservoir Pump House,05_Modernization,Lightly modernize corridors,,,
757,,West Jefferson Reservoir Pump House,05_Modernization,Lightly modernize entry lobby,,,
757,,West Jefferson Reservoir Pump House,05_Modernization,Lightly modernize library/media center,,,
757,,West Jefferson Reservoir Pump House,04_campus upgrade,Security package,,#N/A,
758,,Lobo Creek Reservoir Fire Protection Pump House,00_general,ADA compliance,,,
758,,Lobo Creek Reservoir Fire Protection Pump House,01_new construction,Demolition,,,
758,,Lobo Creek Reservoir Fire Protection Pump House,01_new construction,New construction ES,,,
758,,Lobo Creek Reservoir Fire Protection Pump House,01_new construction,New construction HS,,,
758,,Lobo Creek Reservoir Fire Protection Pump House,01_new construction,New construction K-8,,,
758,,Lobo Creek Reservoir Fire Protection Pump House,01_new construction,New construction MS,,,
758,,Lobo Creek Reservoir Fire Protection Pump House,01_new construction,New auditorium,,,
758,,Lobo Creek Reservoir Fire Protection Pump House,04_campus upgrade,Add shade structure(s),,,
758,,Lobo Creek Reservoir Fire Protection Pump House,04_campus upgrade,Campus landscaping upgrade,,,
758,,Lobo Creek Reservoir Fire Protection Pump House,04_campus upgrade,Parking lot expansion,,,
758,,Lobo Creek Reservoir Fire Protection Pump House,04_campus upgrade,"Front of school branding, landscape upgrades",,,
758,,Lobo Creek Reservoir Fire Protection Pump House,04_campus upgrade,Furniture upgrades,,,
758,,Lobo Creek Reservoir Fire Protection Pump House,04_campus upgrade,Improve drop-off / pick-up zone,,,
758,,Lobo Creek Reservoir Fire Protection Pump House,04_campus upgrade,New outdoor classroom,,,
758,,Lobo Creek Reservoir Fire Protection Pump House,04_campus upgrade,Playground replacement (ages 2-5),,,
758,,Lobo Creek Reservoir Fire Protection Pump House,04_campus upgrade,Playground replacement (ages 5-12),,,
758,,Lobo Creek Reservoir Fire Protection Pump House,04_campus upgrade,Resurface asphalt,,,
758,,Lobo Creek Reservoir Fire Protection Pump House,04_campus upgrade,Resurface concrete,,,
758,,Lobo Creek Reservoir Fire Protection Pump House,04_campus upgrade,Artificial turf field replacement and track resurfacing - HS,,,
758,,Lobo Creek Reservoir Fire Protection Pump House,05_Modernization,Modernize admin,,,
758,,Lobo Creek Reservoir Fire Protection Pump House,05_Modernization,Modernize classrooms,,,
758,,Lobo Creek Reservoir Fire Protection Pump House,05_Modernization,Modernize gym / assembly space,,,
758,,Lobo Creek Reservoir Fire Protection Pump House,05_Modernization,Modernize kitchen,,,
758,,Lobo Creek Reservoir Fire Protection Pump House,05_Modernization,Modernize cafeteria,,,
758,,Lobo Creek Reservoir Fire Protection Pump House,05_Modernization,Modernize multipurpose room,,,
758,,Lobo Creek Reservoir Fire Protection Pump House,05_Modernization,Heavily modernize restrooms,,,
758,,Lobo Creek Reservoir Fire Protection Pump House,05_Modernization,Heavily modernize STEM / CTE / specialized labs (MS/HS),,,
758,,Lobo Creek Reservoir Fire Protection Pump House,05_Modernization,Lightly modernize corridors,,,
758,,Lobo Creek Reservoir Fire Protection Pump House,05_Modernization,Lightly modernize entry lobby,,,
758,,Lobo Creek Reservoir Fire Protection Pump House,05_Modernization,Lightly modernize library/media center,,,
758,,Lobo Creek Reservoir Fire Protection Pump House,04_campus upgrade,Security package,,#N/A,
759,,Elk Creek Gallery Well,00_general,ADA compliance,,,
759,,Elk Creek Gallery Well,01_new construction,Demolition,,,
759,,Elk Creek Gallery Well,01_new construction,New construction ES,,,
759,,Elk Creek Gallery Well,01_new construction,New construction HS,,,
759,,Elk Creek Gallery Well,01_new construction,New construction K-8,,,
759,,Elk Creek Gallery Well,01_new construction,New construction MS,,,
759,,Elk Creek Gallery Well,01_new construction,New auditorium,,,
759,,Elk Creek Gallery Well,04_campus upgrade,Add shade structure(s),,,
759,,Elk Creek Gallery Well,04_campus upgrade,Campus landscaping upgrade,,,
759,,Elk Creek Gallery Well,04_campus upgrade,Parking lot expansion,,,
759,,Elk Creek Gallery Well,04_campus upgrade,"Front of school branding, landscape upgrades",,,
759,,Elk Creek Gallery Well,04_campus upgrade,Furniture upgrades,,,
759,,Elk Creek Gallery Well,04_campus upgrade,Improve drop-off / pick-up zone,,,
759,,Elk Creek Gallery Well,04_campus upgrade,New outdoor classroom,,,
759,,Elk Creek Gallery Well,04_campus upgrade,Playground replacement (ages 2-5),,,
759,,Elk Creek Gallery Well,04_campus upgrade,Playground replacement (ages 5-12),,,
759,,Elk Creek Gallery Well,04_campus upgrade,Resurface asphalt,,,
759,,Elk Creek Gallery Well,04_campus upgrade,Resurface concrete,,,
759,,Elk Creek Gallery Well,04_campus upgrade,Artificial turf field replacement and track resurfacing - HS,,,
759,,Elk Creek Gallery Well,05_Modernization,Modernize admin,,,
759,,Elk Creek Gallery Well,05_Modernization,Modernize classrooms,,,
759,,Elk Creek Gallery Well,05_Modernization,Modernize gym / assembly space,,,
759,,Elk Creek Gallery Well,05_Modernization,Modernize kitchen,,,
759,,Elk Creek Gallery Well,05_Modernization,Modernize cafeteria,,,
759,,Elk Creek Gallery Well,05_Modernization,Modernize multipurpose room,,,
759,,Elk Creek Gallery Well,05_Modernization,Heavily modernize restrooms,,,
759,,Elk Creek Gallery Well,05_Modernization,Heavily modernize STEM / CTE / specialized labs (MS/HS),,,
759,,Elk Creek Gallery Well,05_Modernization,Lightly modernize corridors,,,
759,,Elk Creek Gallery Well,05_Modernization,Lightly modernize entry lobby,,,
759,,Elk Creek Gallery Well,05_Modernization,Lightly modernize library/media center,,,
759,,Elk Creek Gallery Well,04_campus upgrade,Security package,,#N/A,
772,,Applewood Cottage A,00_general,ADA compliance,,,
772,,Applewood Cottage A,01_new construction,Demolition,,,
772,,Applewood Cottage A,01_new construction,New construction ES,,,
772,,Applewood Cottage A,01_new construction,New construction HS,,,
772,,Applewood Cottage A,01_new construction,New construction K-8,,,
772,,Applewood Cottage A,01_new construction,New construction MS,,,
772,,Applewood Cottage A,01_new construction,New auditorium,,,
772,,Applewood Cottage A,04_campus upgrade,Add shade structure(s),,,
772,,Applewood Cottage A,04_campus upgrade,Campus landscaping upgrade,,,
772,,Applewood Cottage A,04_campus upgrade,Parking lot expansion,,,
772,,Applewood Cottage A,04_campus upgrade,"Front of school branding, landscape upgrades",,,
772,,Applewood Cottage A,04_campus upgrade,Furniture upgrades,,,
772,,Applewood Cottage A,04_campus upgrade,Improve drop-off / pick-up zone,,,
772,,Applewood Cottage A,04_campus upgrade,New outdoor classroom,,,
772,,Applewood Cottage A,04_campus upgrade,Playground replacement (ages 2-5),,,
772,,Applewood Cottage A,04_campus upgrade,Playground replacement (ages 5-12),,,
772,,Applewood Cottage A,04_campus upgrade,Resurface asphalt,,,
772,,Applewood Cottage A,04_campus upgrade,Resurface concrete,,,
772,,Applewood Cottage A,04_campus upgrade,Artificial turf field replacement and track resurfacing - HS,,,
772,,Applewood Cottage A,05_Modernization,Modernize admin,,,
772,,Applewood Cottage A,05_Modernization,Modernize classrooms,,,
772,,Applewood Cottage A,05_Modernization,Modernize gym / assembly space,,,
772,,Applewood Cottage A,05_Modernization,Modernize kitchen,,,
772,,Applewood Cottage A,05_Modernization,Modernize cafeteria,,,
772,,Applewood Cottage A,05_Modernization,Modernize multipurpose room,,,
772,,Applewood Cottage A,05_Modernization,Heavily modernize restrooms,,,
772,,Applewood Cottage A,05_Modernization,Heavily modernize STEM / CTE / specialized labs (MS/HS),,,
772,,Applewood Cottage A,05_Modernization,Lightly modernize corridors,,,
772,,Applewood Cottage A,05_Modernization,Lightly modernize entry lobby,,,
772,,Applewood Cottage A,05_Modernization,Lightly modernize library/media center,,,
772,,Applewood Cottage A,04_campus upgrade,Security package,,#N/A,
773,,Applewood Cottage B,00_general,ADA compliance,,,
773,,Applewood Cottage B,01_new construction,Demolition,,,
773,,Applewood Cottage B,01_new construction,New construction ES,,,
773,,Applewood Cottage B,01_new construction,New construction HS,,,
773,,Applewood Cottage B,01_new construction,New construction K-8,,,
773,,Applewood Cottage B,01_new construction,New construction MS,,,
773,,Applewood Cottage B,01_new construction,New auditorium,,,
773,,Applewood Cottage B,04_campus upgrade,Add shade structure(s),,,
773,,Applewood Cottage B,04_campus upgrade,Campus landscaping upgrade,,,
773,,Applewood Cottage B,04_campus upgrade,Parking lot expansion,,,
773,,Applewood Cottage B,04_campus upgrade,"Front of school branding, landscape upgrades",,,
773,,Applewood Cottage B,04_campus upgrade,Furniture upgrades,,,
773,,Applewood Cottage B,04_campus upgrade,Improve drop-off / pick-up zone,,,
773,,Applewood Cottage B,04_campus upgrade,New outdoor classroom,,,
773,,Applewood Cottage B,04_campus upgrade,Playground replacement (ages 2-5),,,
773,,Applewood Cottage B,04_campus upgrade,Playground replacement (ages 5-12),,,
773,,Applewood Cottage B,04_campus upgrade,Resurface asphalt,,,
773,,Applewood Cottage B,04_campus upgrade,Resurface concrete,,,
773,,Applewood Cottage B,04_campus upgrade,Artificial turf field replacement and track resurfacing - HS,,,
773,,Applewood Cottage B,05_Modernization,Modernize admin,,,
