Jeffco Facility ID,Unique ID,Comment ID,School Name,Respondent Role,Category,Rating,Comment
311,CO-1420-3628,749,Green Mountain HS,Facility Manager,Water Intrusion,2,Major flood in athletics at beginning of May. Many roof leaks always putting in work order replacing ceiling tiles and the roof leak always comes back. In need of a new roof
311,CO-1420-3628,750,Green Mountain HS,School Leader,Outdoor Amenities,1,"The softball field and baseball field are not safe for students or visitors. "
311,CO-1420-3628,751,Green Mountain HS,Facility Manager,Outdoor Amenities,4,
311,CO-1420-3628,752,Green Mountain HS,School Leader,Overall Condition,1,"Green Mountain is n serious need of updates. "
311,CO-1420-3628,753,Green Mountain HS,Facility Manager,Overall Condition,2,"Building could use some tlc. With me being new I have a goal on how I can improve the overall look to he building. But I can only do so much. H hall, C hall and I hall  the  really old carpet needs replaced. New roof, some asbestos abatement. drainage into gym water is rotting in a area and was told nothing could be done. "
311,CO-1420-3628,754,Green Mountain HS,School Leader,Walkways,4,
311,CO-1420-3628,755,Green Mountain HS,Facility Manager,Walkways,4,
311,CO-1420-3628,756,Green Mountain HS,School Leader,Safety & Security,4,
311,CO-1420-3628,757,Green Mountain HS,Facility Manager,Safety & Security,4,
120,CO-1420-3726,758,Hackberry Hill ES,School Leader,HVAC,4,
120,CO-1420-3726,759,Hackberry Hill ES,Facility Manager,HVAC,3,"Temperature regulation across the building is inconsistent. Some rooms become excessively hot, while others remain uncomfortably cold due to limited control over individual room temperatures and poor airflow. Older sections of the building, particularly south-facing rooms, tend to overheat on sunny days, while north-facing classrooms often become very cold during the winter. Although the school attempts to regulate temperatures building-wide, some classrooms take longer to adjust and lack individual thermostats for direct control."
120,CO-1420-3726,760,Hackberry Hill ES,School Leader,Interiors,5,
120,CO-1420-3726,761,Hackberry Hill ES,Facility Manager,Interiors,2,"The school has outdated tile flooring, and many areas throughout the building still have old, discolored carpets that show significant wear and age. Storages have large cracks and missing cement. Gang restrooms have outdated floors with many chips pieces and imperfections that cannot be fixed. Walls are in good condition. "
120,CO-1420-3726,762,Hackberry Hill ES,School Leader,Other Issues,,
120,CO-1420-3726,763,Hackberry Hill ES,Facility Manager,Other Issues,,"Aside from the safety concerns related to the playground wood chips, inconsistent HVAC air temperatures, and outdated flooring, the school is otherwise in good overall condition."
120,CO-1420-3726,764,Hackberry Hill ES,School Leader,Teaching Space,5,
120,CO-1420-3726,765,Hackberry Hill ES,Facility Manager,Teaching Space,4,
120,CO-1420-3726,766,Hackberry Hill ES,School Leader,Water Intrusion,5,
120,CO-1420-3726,767,Hackberry Hill ES,Facility Manager,Water Intrusion,4,
120,CO-1420-3726,768,Hackberry Hill ES,School Leader,Outdoor Amenities,5,
120,CO-1420-3726,769,Hackberry Hill ES,Facility Manager,Outdoor Amenities,3,"The playground equipment is in good condition; however, the wood chip base has presented ongoing safety concerns. Areas beneath the swings and slides often become uneven as children frequently displace the wood chips, leading to surfaces that do not meet safety standards. While regular raking can temporarily address the issue, it requires consistent daily attention. Additionally, weather conditions���such as wind blowing chips out of the play area and freezing temperatures making the chips immovable���further complicate maintenance."
120,CO-1420-3726,770,Hackberry Hill ES,School Leader,Overall Condition,5,
120,CO-1420-3726,771,Hackberry Hill ES,Facility Manager,Overall Condition,4,
120,CO-1420-3726,772,Hackberry Hill ES,School Leader,Walkways,5,
120,CO-1420-3726,773,Hackberry Hill ES,Facility Manager,Walkways,5,
120,CO-1420-3726,774,Hackberry Hill ES,School Leader,Safety & Security,5,
120,CO-1420-3726,775,Hackberry Hill ES,Facility Manager,Safety & Security,4,
121,CO-1420-4190,776,Hutchinson ES,School Leader,HVAC,3,"Art toom hallway tends to get very warm. "
121,CO-1420-4190,777,Hutchinson ES,Facility Manager,HVAC,4,
121,CO-1420-4190,778,Hutchinson ES,School Leader,Interiors,3,It's an old building. Walls and flooring could use a bit of love
121,CO-1420-4190,779,Hutchinson ES,Facility Manager,Interiors,3,"Almost all doors interior and exterior need an upgrade, pink laminate not really in style any more. Most areas are ok, most of the wall paper is in good shape. Recently got a lot of new carpet except in a few locations. can feel foundation bumps in a couple of spots in hallways. worst is in cafeteria where it has cracked the tile and makes for a tripping hazard. All in all considering the age of the building, looks to be in pretty good shape."
121,CO-1420-4190,780,Hutchinson ES,School Leader,Other Issues,,We would really like the district to look into resurfacing our back playground pad. Our community has asked about this for three years. It is also becoming a safety issue.
121,CO-1420-4190,781,Hutchinson ES,Facility Manager,Other Issues,,"one corner of building has a sizable gap after it was Mudd jacked up. Cafeteria retiling needed. finish the lighting up grade in hallways and offices. Finish carpet upgrade, 3 rooms and hallways. Fire lane to the north of building needs to be redone the hill eroded it away making eye sore. All doors upgrade. Concrete ramp leading into school has a few sizable cracks."
121,CO-1420-4190,782,Hutchinson ES,School Leader,Teaching Space,4,
121,CO-1420-4190,783,Hutchinson ES,Facility Manager,Teaching Space,4,
121,CO-1420-4190,784,Hutchinson ES,School Leader,Water Intrusion,5,
121,CO-1420-4190,785,Hutchinson ES,Facility Manager,Water Intrusion,4,
121,CO-1420-4190,786,Hutchinson ES,School Leader,Outdoor Amenities,2,"Our back playground pad needs to be resurfaced and painted. We would like more 4 square games, new basketball hoops etc..."
121,CO-1420-4190,787,Hutchinson ES,Facility Manager,Outdoor Amenities,5,
121,CO-1420-4190,788,Hutchinson ES,School Leader,Overall Condition,3,"It's just getting old and when compared with other schools in our area, we could use some work. "
121,CO-1420-4190,789,Hutchinson ES,Facility Manager,Overall Condition,4,
121,CO-1420-4190,790,Hutchinson ES,School Leader,Walkways,4,
121,CO-1420-4190,791,Hutchinson ES,Facility Manager,Walkways,4,
121,CO-1420-4190,792,Hutchinson ES,School Leader,Safety & Security,3,We need more cameras.
121,CO-1420-4190,793,Hutchinson ES,Facility Manager,Safety & Security,3,"front vestibule has no pass through window, several blind spots from cameras on exterior of building. No cameras on interior"
410;411,CO-1420-4307,794,Irwin (JRLP),Facility Manager,HVAC,5,
410;411,CO-1420-4307,795,Irwin (JRLP),Facility Manager,Interiors,5,
410;411,CO-1420-4307,796,Irwin (JRLP),Facility Manager,Other Issues,,
410;411,CO-1420-4307,797,Irwin (JRLP),Facility Manager,Teaching Space,5,
410;411,CO-1420-4307,798,Irwin (JRLP),Facility Manager,Water Intrusion,5,
410;411,CO-1420-4307,799,Irwin (JRLP),Facility Manager,Outdoor Amenities,5,
410;411,CO-1420-4307,800,Irwin (JRLP),Facility Manager,Overall Condition,5,
410;411,CO-1420-4307,801,Irwin (JRLP),Facility Manager,Walkways,5,
410;411,CO-1420-4307,802,Irwin (JRLP),Facility Manager,Safety & Security,5,
410;411,CO-1420-4307,803,Irwin (JVA),School Leader,HVAC,3,There are many times when we need to use a space heater in the winter or the heating doesn't work during the coldest of days.
410;411,CO-1420-4307,804,Irwin (JVA),School Leader,Interiors,4,
410;411,CO-1420-4307,805,Irwin (JVA),School Leader,Other Issues,,"It would be better to co-locate us in a location further north and closer to Highway 93, as we have a lot of students coming to us from mountain areas (Conifer, Evergreen), Golden area, or C470 area."
410;411,CO-1420-4307,806,Irwin (JVA),School Leader,Teaching Space,1,"JVA and JRLP share a physical location. While we are both remote schools, we are different. JRLP serves students as young as kindergarten age. JVA serves students up to age 21, with many having weapons and assault charges. Each school has two classrooms to share for all of our students, which causes challenges especially during testing season. Also, we have 6 admin and 3 secretaries each, with only two offices for the admin and make-shift work spaces for the secretaries. Honestly, it would be better to co-locate JVA in a high school with a secure location that is underutilized, ideally on the Northwest side of the county as we have a lot of mountain kids enrolled coming from Evergreen/Conifer, and north-central area schools like RV and Golden."
410;411,CO-1420-4307,807,Irwin (JVA),School Leader,Water Intrusion,4,
410;411,CO-1420-4307,808,Irwin (JVA),School Leader,Outdoor Amenities,1,"JVA is a high school serving students up to the age of 21. We have pre-school equipment onsite! It would be great to have a cafeteria and a basketball court for students, which of course a preschool facility is not setup to have."
410;411,CO-1420-4307,809,Irwin (JVA),School Leader,Overall Condition,3,"The building is in good condition for a small elementary or preschool. It does not work for a high school like JVA. "
410;411,CO-1420-4307,810,Irwin (JVA),School Leader,Walkways,4,
410;411,CO-1420-4307,811,Irwin (JVA),School Leader,Safety & Security,1,"JVA does not have a secure entrance even though we are an AEC school serving some of the highest risk students in Jeffco. This is a critical need. "
122,CO-1420-6539,812,Jeffco Open School,School Leader,HVAC,2,"When temperatures are extreme outside (hot or cold), the HVAC system does not provide adequate heating or cooling in our gym or in several classroom locations throughout the school. The cooling issues are most extreme on the second floor. Heating issues are most drastic in rooms where large glass garage doors exist. "
122,CO-1420-6539,813,Jeffco Open School,Facility Manager,HVAC,1,"AHU2 frequently stops working, and is currently not working. The entire upper level of the building is consistently very hot in the summertime compared to the lower level."
122,CO-1420-6539,814,Jeffco Open School,School Leader,Interiors,4,
122,CO-1420-6539,815,Jeffco Open School,Facility Manager,Interiors,3,"Vinyl flooring is in terrible condition in the hallway outside the gym and preschool, classrooms C131 and C137, and the exterior door in the hallway outside room C137. The stairs in the commons area kickplates are falling apart. "
122,CO-1420-6539,816,Jeffco Open School,School Leader,Other Issues,,"The room that was our old theater (A-102) is so poorly lit that it is difficult to use for any classes. The lighting needs to be upgraded for new purposes. This area could also be converted into classroom space and/or storage, solving other issues."
122,CO-1420-6539,817,Jeffco Open School,Facility Manager,Other Issues,,"There are woodpeckers living at the top of the building, in the old theater at the parking lot end of the building. There are about 100 holes and counting in the exterior of the building on the top."
122,CO-1420-6539,818,Jeffco Open School,School Leader,Teaching Space,4,
122,CO-1420-6539,819,Jeffco Open School,Facility Manager,Teaching Space,4,
122,CO-1420-6539,820,Jeffco Open School,School Leader,Water Intrusion,4,
122,CO-1420-6539,821,Jeffco Open School,Facility Manager,Water Intrusion,3,"This building leaks in multiple areas during heavy rain. There are signs of long-term roof leaks scattered throughout the building on the upper level. One area in particular is located in the hallway outside room N201. "
122,CO-1420-6539,822,Jeffco Open School,School Leader,Outdoor Amenities,3,"The main issue with our outdoor space is that our field has not been usable for field sports since construction in 2023. "
122,CO-1420-6539,823,Jeffco Open School,Facility Manager,Outdoor Amenities,3,"The athletics field is very bumpy with mounds of grass, and the irrigation is not the greatest to keep all the grass alive. The courtyard could use some painted games on the ground.    "
122,CO-1420-6539,824,Jeffco Open School,School Leader,Overall Condition,4,
122,CO-1420-6539,825,Jeffco Open School,Facility Manager,Overall Condition,4,
122,CO-1420-6539,826,Jeffco Open School,School Leader,Walkways,4,
122,CO-1420-6539,827,Jeffco Open School,Facility Manager,Walkways,4,
